text,label,label_id
I didn't enjoy my tutor session and want a refund back. How do I go about doing this?,request_refund,9
What would I be charged in receiving a SEPA transfer?,top_up_by_bank_transfer_charge,56
Why verify the top-ups?,verify_top_up,14
When does the money get transferred to my account,transfer_timing,19
Is it possible to reactivate the card I thought I lost but found this morning in my jacket?,card_linking,50
I transferred the wrong amount and would like to cancel the transaction.,cancel_transfer,65
Do you have the best exchange rate?,exchange_rate,29
What is the reason that my card payment was cancelled?,reverted_card_payment?,28
Can I transfer money to my credit card?,topping_up_by_card,59
why do your exchange rates change,exchange_rate,29
How can I add a new card?,card_linking,50
"My transfer was declined, why is that?",declined_transfer,4
"I lost my card and need a new one, will it cost me?",getting_spare_card,49
My card got lost.,lost_or_stolen_card,38
The transfer on my account is not showing up.,balance_not_updated_after_bank_transfer,3
I transferred some money but it is not here yet,transfer_not_received_by_recipient,0
Does it cost anything to get a new card? Mine's about to expire and I'd also like to know how long it takes to get the new one.,card_about_to_expire,73
What is my top-up limit?,top_up_limits,5
My card is missing.,lost_or_stolen_card,38
I'm trying to take money from my account but its not letting me. Help!,declined_cash_withdrawal,2
Where do I get a disposable card,get_disposable_virtual_card,37
How long does it take for a payment to go thru? I made one a few days ago and it has not been cleared yet.,pending_card_payment,55
How do I get my PIN unlocked?,pin_blocked,27
I did not make this card payment.,card_payment_not_recognised,25
My new card keeps getting declined. I was very excited to use it for the first time today. Why is this doing this?,declined_card_payment,8
Are cards from the US accepted?,supported_cards_and_currencies,26
my statement contains an unknown payment,card_payment_not_recognised,25
A cash withdrawal has been done that I didn't do.,cash_withdrawal_not_recognised,46
What kind of ATM's can I use?,atm_support,64
"I hate this ATM, it charged me an extra fee, Why did it charge?",cash_withdrawal_charge,70
"I accidentally made a payment from the wrong account yesterday. It's my rent payment, and it's very large, so the account I paid from won't be able to cover the amount. It's really important that the payment be made from the right account?",cancel_transfer,65
I lost my phone. Can I disable to app?,lost_or_stolen_phone,44
Can you please tell me why my card payments are not going through when I try to buy something online? When I put in my card payment it takes it but it comes back a while later.,reverted_card_payment?,28
Is there a reason a payment is showing complete on my side but the person who is receiving it has not gotten it?,transfer_not_received_by_recipient,0
It appears as though my card payment was duplicated. I paid at the store earlier today. The first time it was declined and the second time it worked. The app is still showing one of the payments to be pending. Please take one of these off because clearly the first was declined and is not correct.,transaction_charged_twice,20
I have an emergency and lost my phone.  I need help accessing my account.,lost_or_stolen_phone,44
How long do money transfers take? My friend really needs the money i sent a couple of hours ago but it's not there yet.,transfer_not_received_by_recipient,0
I did not get the right amount of cash from the ATM.,wrong_amount_of_cash_received,45
I need to add money to my account. Can I do so via bank transfer?,transfer_into_account,52
Can I get an update on my replacement card?,card_arrival,36
The ATM didn't give me the full requested amount,wrong_amount_of_cash_received,45
Are cheques accepted to my account? Mine didn't seem to work.,balance_not_updated_after_cheque_or_cash_deposit,53
"I tried to take out cash but the amount isn't right, so what do I do?",wrong_amount_of_cash_received,45
Is there a fee associated with using foreign exchange ATMs?,wrong_exchange_rate_for_cash_withdrawal,30
I was informed that transfers were free. I noticed I have a fee but why?,transfer_fee_charged,32
I couldn't pay with card in a shop,declined_card_payment,8
I need a new card before it expires.,card_about_to_expire,73
Tell me how to delete my account.,terminate_account,39
My top up failed.,top_up_failed,54
How can i get a refund for something i just bought?,request_refund,9
Explain to me how to verify the top-up card.,verify_top_up,14
the exchange rate I got for cash was wrong,wrong_exchange_rate_for_cash_withdrawal,30
Can you tell me how to order a virtual card?,getting_virtual_card,10
I would like to know how to transfer money into my account.,transfer_into_account,52
Are purchases returnable for full refund?,request_refund,9
There are some card payments that I haven't done myself. What is going on with my card and does somebody else have access to my card?,card_payment_not_recognised,25
What do you need so I can verify my identity?,verify_my_identity,11
"My entire gym bag, including my wallet, was stolen out of my locker today. Everything in my wallet is gone - how do I block the card to make it can't be used?",lost_or_stolen_card,38
"If I exchange currency frequently, can I get a discounted rate?",exchange_charge,13
I tried withdrawing money in another country and the exchange rate was wrong.,wrong_exchange_rate_for_cash_withdrawal,30
i do not know what this charge is for,direct_debit_payment_not_recognised,33
What can I do to make my physical card work?,card_not_working,51
How long will my top-up be pending?,pending_top_up,71
"I asked for $40 and I only received $20, what happened?",wrong_amount_of_cash_received,45
what documentation do I need for the identity check?,verify_my_identity,11
There are a few payments in the app that I didn't make! Does someone else have my card?  What should I do?,card_payment_not_recognised,25
what cards and currencies are accepted?,supported_cards_and_currencies,26
A mortgage payment I'm making is giving me an error message.  This is the first time I'm making this payment and want to know what's wrong.,failed_transfer,17
I can't upload my identification.,unable_to_verify_identity,76
I found the card I thought I lost this morning. Can I reactivate this card?,card_linking,50
Where does the exchange rate stand right now?,exchange_rate,29
"Someone stole my phone, what is my next step?",lost_or_stolen_phone,44
I didn't cancel my top-up.,top_up_reverted,75
My attempted transfer failed.,failed_transfer,17
Is there a fee for currency exchange?,exchange_charge,13
when will my transfer arrive,transfer_not_received_by_recipient,0
Help!  What should I do?  My phone was stolen yesterday.,lost_or_stolen_phone,44
Why won't my transfer go through?,failed_transfer,17
I wanted to know why a top-up I made has been reverted.,top_up_reverted,75
How do I replace a card that's going to expire?,card_about_to_expire,73
I can't verify my identity.,unable_to_verify_identity,76
I wanted $100 but only got $20,wrong_amount_of_cash_received,45
"I was just shopping and my payment was declined in a store!  It was very embarrassing, what is going on and when will it be fixed?",declined_card_payment,8
I'm not verifying my identity.,why_verify_identity,43
Where can I check to see where the money in my account came from?,verify_source_of_funds,60
It is extremely important that I cancel the transfer I made yesterday and put the money into a different account.  Is this possible?,cancel_transfer,65
Why isn't my topup working?,top_up_failed,54
Where is my virtual card located?,getting_virtual_card,10
Show me the amount of transactions I can do with a disposable card.,disposable_card_limits,22
Is there a money transfer fee?,transfer_fee_charged,32
Do I get an actual card?,order_physical_card,35
Can you assist on apple watch top ups?,apple_pay_or_google_pay,61
Can I use app to freeze my card and dispute fraud?,compromised_card,18
Why did I get charged when getting cash?,cash_withdrawal_charge,70
Can you cancel my purchase?,request_refund,9
Can you tell me why I was charged extra when I withdrew money?,cash_withdrawal_charge,70
Why am I being charged for getting cash?,cash_withdrawal_charge,70
Why is it taking so long to update my balance transfer?,balance_not_updated_after_bank_transfer,3
My card payment wasn't declined,declined_card_payment,8
I am having trouble with the app recognizing me.,unable_to_verify_identity,76
I am out of money in my account and I was wondering if I could do a bank transfer is put more in it?,transfer_into_account,52
I cannot remember my passcode.,passcode_forgotten,7
How long does a transfer from the United Kingdom take? I haven't seen it show up yet in my bank account and want to make sure I get the transfer.,balance_not_updated_after_bank_transfer,3
What does top-up verification do?,verify_top_up,14
Will I be able to use my card anywhere?,card_acceptance,67
Could you please put a freeze on my card?  There are some payments on it that I don't know where they came from.,card_payment_not_recognised,25
"If I want to get an account for my daughter, can I do that?",age_limit,72
Your company is lame. Shut down all my account services right now.,terminate_account,39
Has my account been frozen?  I tried to use my card but the ATM would not dispense cash.,declined_cash_withdrawal,2
My card got stolen!,lost_or_stolen_card,38
Why is identity verification mandatory?,why_verify_identity,43
There is a duplicate charge on my account.,transaction_charged_twice,20
Top up is not working even though I have my AMEX in apple pay.,apple_pay_or_google_pay,61
I lost my wallet and all my cards were in it.,lost_or_stolen_card,38
how do the cards work?,get_disposable_virtual_card,37
How do I get my disposable virtual card to work?,virtual_card_not_working,40
I did all that was asked of me and I am rather frustrated. I don't understand why you just won't credit me my money back. I have contacted the seller and nothing has been done. It's been a week!,Refund_not_showing_up,66
why have I got a pending transfer? I'm confused!!,pending_transfer,42
"I normally don't use ATMs, but I was in a rush today and had to withdraw some cash. The ATM gave me the wrong amount of money and now my app is not showing the same amount as it should. What do I do?",wrong_amount_of_cash_received,45
There is a fee I don't recognize on my statement.,extra_charge_on_statement,62
"My ATM transaction shorted me on cash, and I think the exchange rate was wrong. Did I receive the correct rate?",wrong_exchange_rate_for_cash_withdrawal,30
What do I do if the ATM ate my card?,card_swallowed,57
You did not apply the correct exchange rate for an item that I bought.,card_payment_wrong_exchange_rate,41
There is a payment on my card that I do not recognize.  I've never seen the name on the transaction before.,card_payment_not_recognised,25
I was able to find my card. How to I go about putting it into my app?,card_linking,50
"Um, my top up didn't work",top_up_failed,54
"Transfers may show up as pending for up to one business day while they are processed, and then they'll depart for the beneficiary accounts. Please confirm that you have correctly entered your account details. SEPA transfers typically take up to two working days, while SWIFT transfers can take up to five working days.",pending_transfer,42
Is Visa or Mastercard available?,visa_or_mastercard,69
What systems do you have in place for my security when using my card for everyday purchases?,get_disposable_virtual_card,37
Will you tell me how I am supposed to use the disposable cards?,get_disposable_virtual_card,37
Is there a limit to my top-up?,top_up_limits,5
Can the exchange rate change while I am in the process of making a withdrawal?,wrong_exchange_rate_for_cash_withdrawal,30
How do I start an exchange between GBP and AUD?,exchange_via_app,21
Can I reactivate a card?,card_linking,50
How much longer is it going to take to get my new card?,card_arrival,36
"I found my card that I thought I had lost, I need to reactive it, please help.",card_linking,50
Somebody is taking money out of my account without my approval in another town separate from me. Please place a freeze on my account until I can make it to the bank.,cash_withdrawal_not_recognised,46
Please send a new card; the ATM ate mine.,card_swallowed,57
Tell me more about getting a virtual disposable card.,get_disposable_virtual_card,37
How can I use American Express to add money to my account?,supported_cards_and_currencies,26
I transferred some cash and it has not arrived yet.,transfer_not_received_by_recipient,0
I'd like to get another card,getting_spare_card,49
What do i have to do to change my name?,edit_personal_details,31
How long do transfers take to go though,balance_not_updated_after_bank_transfer,3
How many transactions can I make on my disposable card?,disposable_card_limits,22
I got a new address and need to change my old one.,edit_personal_details,31
Is there any amount in which I would get cut off from topping up?,top_up_limits,5
I have tried to use my card several times and it does not work.,card_not_working,51
I saw a fee on my receipt from withdrawing money while shopping earlier.  Is there supposed to be a fee for this type of transaction?,cash_withdrawal_charge,70
I'd like to have extra cards. Will I have to pay for that?,getting_spare_card,49
When will the transaction be done?,transfer_not_received_by_recipient,0
what is the age limit for opening a new account,age_limit,72
Where can I located the auto-top up option?,automatic_top_up,58
What do I need to do to activate my card?,activate_my_card,74
I need a single use card for shopping online,get_disposable_virtual_card,37
I submitted a cash deposit to my account but it hasn't posted yet.,balance_not_updated_after_cheque_or_cash_deposit,53
Why has my payment not transferred?,failed_transfer,17
"My transfer is still pending, why?",pending_transfer,42
In what places can I use my card?,card_acceptance,67
Is it possible to change my address?,edit_personal_details,31
What do I do if the machine rejects my card?,card_not_working,51
I tried to transfer some money and it hasn't done it yet - what's going on?,transfer_not_received_by_recipient,0
My card is not able to be activated how do I get it to work?,activate_my_card,74
I don't live in the UK. Can I still get a card?,country_support,48
Why was there a transfer fee on my account?,transfer_fee_charged,32
How do I know when my new card is going to arrive?,card_arrival,36
Is it normal to see a fee for transferring money?,transfer_fee_charged,32
Think someone has took money out with my card. What shall I do?,cash_withdrawal_not_recognised,46
When will my balance reflect a deposit?,balance_not_updated_after_cheque_or_cash_deposit,53
When did I get a $1 extra fee on my statement?,extra_charge_on_statement,62
why isn't my top-up going through?,pending_top_up,71
Are you located in other countries?,country_support,48
I would like to exchange some currency.,exchange_via_app,21
"I thought I lost my card but I found it today, so I would like to reactivate it.",card_linking,50
How can I verify my top-up card?,verify_top_up,14
How long until my card is delivered?,card_delivery_estimate,12
My card got stuck in an ATM.,card_swallowed,57
"I followed the instructions to transfer money using my card, but then the money disappeared and I don't know what happened.",topping_up_by_card,59
What are the steps for  making a transfer for topping up?,transfer_into_account,52
How old do we have to be?,age_limit,72
Can I return an item?,request_refund,9
Explain the activation method for this card,activate_my_card,74
Will you please help me get my card back?,card_swallowed,57
I need to reset my passcode. Where do I go to do that?,passcode_forgotten,7
My card stopped working when I use it,card_not_working,51
Why is the cash not showing in my account for the check I deposited?,balance_not_updated_after_cheque_or_cash_deposit,53
"Out of the blue, my card stopped working.",card_not_working,51
Is there an issue with my account?  I don't see a cheque deposit that I made yesterday.  Please assist.,balance_not_updated_after_cheque_or_cash_deposit,53
Today I was out eating and my card was declined. Why's that?,card_not_working,51
"I transferred money from the US, How long does it take?",transfer_timing,19
Where do I go to unblock my PIN?,pin_blocked,27
What places will accept my card for payment?,card_acceptance,67
"Last Saturday, I made a payment and the exchange rate was wrong.  I was charged too much.",card_payment_wrong_exchange_rate,41
Is the PIN delivered separately?,get_physical_card,47
Why do I have to verify the top-up?,verify_top_up,14
I don't remember my login code,passcode_forgotten,7
What is the cost and time frame of getting a new card?,card_about_to_expire,73
Please tell me how I can receive a physical card,order_physical_card,35
How do I use a card to top up?,topping_up_by_card,59
What is your maximum top up limit per day?,top_up_limits,5
I set up a payment to a new payee and sent some money but the person I'm sending it to has not received it.  Can you check where the money is?,transfer_not_received_by_recipient,0
Explain pending transactions.,pending_cash_withdrawal,1
What card types can I choose from?,visa_or_mastercard,69
"Is something wrong with my account, my balance didn't change after I transferred some money",balance_not_updated_after_bank_transfer,3
How do I change my name?,edit_personal_details,31
Has my top-up been cancelled?,top_up_reverted,75
Please send my refund now.,Refund_not_showing_up,66
My identity can't be verified.,unable_to_verify_identity,76
Tell me how a top up would be reverted.,top_up_reverted,75
My daughter needs to open account.,age_limit,72
Can I change my currency from USD to EUR?,exchange_via_app,21
I can't find out how to top-up my account using cash.,top_up_by_cash_or_cheque,23
How can I create a disposable virtual card?,get_disposable_virtual_card,37
My exchange rate is wrong when I get cash.,wrong_exchange_rate_for_cash_withdrawal,30
"I was checking the app for my account and I noticed there is an authorized charge on it.  I haven't used my card today, so I know I didn't do it.  I would like the transaction reversed and the money replaced.",direct_debit_payment_not_recognised,33
How long will my transfer be pending?,pending_transfer,42
This place has been too much work so I'd just like to close out my account & be done.,terminate_account,39
Is there a problem with your system being down or something? I have already tried 5 times to issue a standard transfer but I'm getting nowhere.,failed_transfer,17
What is this fee showing up in my account for?,card_payment_fee_charged,6
has my card payment been reverted?,reverted_card_payment?,28
Is there a charge for exchanging foreign currencies?,exchange_charge,13
How do I know where I can use my card?,card_acceptance,67
I tried to withdraw 40 pounds but only 20 came out. Did you steal my money?,wrong_amount_of_cash_received,45
what is the time frame for transfers,transfer_timing,19
My card appears to have never arrived?,card_arrival,36
Can someone assist me with explaining how I can unblock my pin?,pin_blocked,27
My disposable virtual card wouldn't process my payment?,virtual_card_not_working,40
It looks like my top up didn't work.  Why?,top_up_failed,54
"I got a message saying I made a withdrawal from the bank machine, but I did not.",cash_withdrawal_not_recognised,46
Where do I unblock my PIN?,pin_blocked,27
My balance is not right. It has not been updated for the cash or cheque deposit.,balance_not_updated_after_cheque_or_cash_deposit,53
DO you know the reason for the identity check?,why_verify_identity,43
Can I have money transferred into my account at different intervals along my trip?,automatic_top_up,58
"What are the steps to activate the card, as it does not seem to work?",activate_my_card,74
"I've use my accounts all the time to manage my payments for my place abroad that I just got. I now see that I suddenly have new fees.I'm a frequent customer, so why are you charging me new fees instead of rewarding me?",transfer_fee_charged,32
"I think someone saw my PIN and I am on vacation in Spain, can I change it locally at an ATM?",change_pin,15
Can I get the Mastercard?,visa_or_mastercard,69
What locations are cards delivered to?,order_physical_card,35
Hi. Please can you help me fix a double charge on my card? I'm looking at my transactions and this restaurant I went to earlier in the week has charged me twice! Please remove the additional charge for me.,transaction_charged_twice,20
I withdraw money abroad but I didn't get the right amount.,wrong_exchange_rate_for_cash_withdrawal,30
How do I shut down my account and get out of this company?,terminate_account,39
Is there a way to reset my PIN?,pin_blocked,27
How do I go about changing my address?,edit_personal_details,31
What is needed for identity verification?,verify_my_identity,11
How would I go about getting a second card?,getting_spare_card,49
I need quickly transfer something from China. About how long will it take?,transfer_timing,19
Why isn't my transfer going through? I get a message saying it's not possible. I've had no issues in the past.,beneficiary_not_allowed,63
Why does top-up need verifying?,verify_top_up,14
My address details have changed and I want to update them,edit_personal_details,31
How often can I top up?,top_up_limits,5
"I need to make a transfer, what will the fee be?",top_up_by_bank_transfer_charge,56
What is the reason my transfer was declined?,declined_transfer,4
I need to reverse a transaction,cancel_transfer,65
I do not recognize the card payment.,card_payment_not_recognised,25
What is this direct debit in my statement?,direct_debit_payment_not_recognised,33
"I tried to get money out of the Notting Hill ATM earlier, but I wasn't able to get it to work. Is my card with issue? It's the first time I tried using it.",declined_cash_withdrawal,2
Can I increase my top-up maximum?,top_up_limits,5
I need to do a refund,request_refund,9
price of physical card,order_physical_card,35
What is the limit to disposable cards you can have?,disposable_card_limits,22
How soon will I get my card?,card_delivery_estimate,12
Please help me get a refund?,request_refund,9
How long should I wait for top up go go through ?,pending_top_up,71
Can I change my card PIN?,change_pin,15
Can you assist me with unblocking my PIN? I put it in wrong too many times.,pin_blocked,27
My virtual card isn't working. What do I do?,virtual_card_not_working,40
"It's been more than a week since I had a return charged to my card, why hasn't it showed up?",Refund_not_showing_up,66
How come I can't seem to verify my id?,unable_to_verify_identity,76
There is a transfer not showing on my account.,balance_not_updated_after_bank_transfer,3
I think the exchange rate was incorrect.,wrong_exchange_rate_for_cash_withdrawal,30
Why is it taking so long for my money to appear in my account? I have been waiting a week!,balance_not_updated_after_cheque_or_cash_deposit,53
What is preventing me from adding a specific beneficiary?,beneficiary_not_allowed,63
What would make a decline message show up during a transfer?,declined_transfer,4
My card is lost!  Please help me!,lost_or_stolen_card,38
I can't use my card because it is not working.,card_not_working,51
Which documents do I need for this identity check?,verify_my_identity,11
I was making a purchase and it was declined and I wanted to know why.,declined_transfer,4
I noticed on my online statement that an ATM withdrawal I made early is still pending.  Is this accurate?,pending_cash_withdrawal,1
How do I cancel a recent transfer?,cancel_transfer,65
Why is my identification required?,why_verify_identity,43
What is the max amount of top-ups?,top_up_limits,5
What cash machines will let me change my PIN?,change_pin,15
Why did I get a transfer declined?,declined_transfer,4
A fee that shouldn't be there is there after using my card!,card_payment_fee_charged,6
I'm interested in learning more about product refunds.,request_refund,9
I wanted to top up my account and it doesn't look like it worked,top_up_failed,54
When I got cash the exchange rate was wrong,wrong_exchange_rate_for_cash_withdrawal,30
I am so angry right now!  I went to the ATM and did not get the correct amount of money I chose to withdraw.  How could this happen?  I need my money and want to know how I can get it ASAP!,wrong_amount_of_cash_received,45
"Hi, Could you please help me as someone has stolen my wallet few hours ago. And a withdrawal is made, please help immediately. As i don't want to suffer more.",cash_withdrawal_not_recognised,46
What's going on? I was just recently charged for an ATM withdrawal. I've never seen this charge before and before it's always been free.,cash_withdrawal_charge,70
I need urgent help. I realize I sent my payment to the wrong account number. I made a typo. Please cancel the transfer immediately. I cannot do anything from the app.,cancel_transfer,65
there's a delay in my top-up,pending_top_up,71
Can I have more than one card?,getting_spare_card,49
If I top up using a European card is there a charge?,top_up_by_card_charge,16
Is there an auto top-up option?,automatic_top_up,58
Why is the payment from my card still pending?,pending_card_payment,55
How do I go about getting hold of a virtual card?,getting_virtual_card,10
I got billed an extra pound!,extra_charge_on_statement,62
I was under the impression I can make transfers for free. I made an online purchase for something that was obroad and there's some additional strange fee. I've never seen this before and this isn't fair.,transfer_fee_charged,32
Is it possible to order a card?,order_physical_card,35
I tried to make a payment with my card and it was declined. Why is it pending?,pending_card_payment,55
Can you close my account please?,terminate_account,39
What is the cause of the delay in applying my card payment to my account?,pending_card_payment,55
What are eligible holding and exchange currencies?,fiat_currency_support,24
Are there any hindrances to using a disposable virtual card?,disposable_card_limits,22
Payment i did not do,card_payment_not_recognised,25
Is there something wrong with the transferring functions? I keep trying to transfer funds and only get an error message.,beneficiary_not_allowed,63
I was checking my account when I saw a $500 cash withdraw that I know I didn't do.  I have my card so I don't understand how this happened.  Please help me.,cash_withdrawal_not_recognised,46
Can you tell me the countries you operate in?,country_support,48
What are the reasons to be charged a fee on card payments?,card_payment_fee_charged,6
Where are the cards delivered to,order_physical_card,35
I tired to deposit some cash into my account but it's not there,balance_not_updated_after_cheque_or_cash_deposit,53
top up is still pending,pending_top_up,71
i want to track the card you sent,card_arrival,36
I paid with card and I was charged a fee,card_payment_fee_charged,6
I just noticed my transfer was declined and I don't know why. Can you help me?,declined_transfer,4
How do you determine the exchange rate?,exchange_rate,29
After transfering some money my balance hasn't changed.,balance_not_updated_after_bank_transfer,3
How much is it to send out additional cards?,getting_spare_card,49
"I have used all my PIN tries, what now?",pin_blocked,27
Tell me why there is an extra charge when I used an ATM?,cash_withdrawal_charge,70
What is the charge to make a transfer,top_up_by_bank_transfer_charge,56
Should i reinstall the payment app?,contactless_not_working,34
What other fiat currencies can I use?,fiat_currency_support,24
there is a transaction on my account that i didnt make,card_payment_not_recognised,25
"I am from the EU, can I sign up?",country_support,48
"Give me back my money, I'm not paying the sellers. It has been a long time ago that I made an order and it just isn't coming.",request_refund,9
Is the verification number on the top up card,verify_top_up,14
got married and need to change name,edit_personal_details,31
Can you delete the account?,terminate_account,39
What's up with verifying top-ups?,verify_top_up,14
What are the steps I need to take to cancel a transaction?,cancel_transfer,65
Why was a transaction on my card declined?,declined_card_payment,8
How long will my ATM withdrawal be pending?,pending_cash_withdrawal,1
A receiver let me know that they didn't receive the full transfer I completed and that it was actually a bit less than what I sent. At this point I have to make another transfer to make up for the amount missing. Can you please follow up with what's going  on here?,transfer_fee_charged,32
I deposited cash but it isn't showing up in my account,balance_not_updated_after_cheque_or_cash_deposit,53
Why is a transaction still pending?,pending_cash_withdrawal,1
How do I verify my top up?,verify_top_up,14
Will there be a cost if I exchange currency?,exchange_charge,13
Why is there a fee on a card payment?,card_payment_fee_charged,6
Why wont the other bank take my money?? Is it not good enough?? There's sufficient funds but I keep getting denied a standard transfer. Ive tried 5 times!,failed_transfer,17
I no longer have my phone.,lost_or_stolen_phone,44
My product hasn't arrived even though I ordered it a while ago. I want a refund!,request_refund,9
how do I find the code to verify the top up card?,verify_top_up,14
"I want to reset my passcode, how can I do that?",passcode_forgotten,7
Are there ATM fees?,cash_withdrawal_charge,70
how to get new card?,contactless_not_working,34
Balance hasn't been updated following a bank transfer,balance_not_updated_after_bank_transfer,3
Is there an auto top up feature?,automatic_top_up,58
"The service of this company sucks, I need to terminate my account.",terminate_account,39
Can I convert currency with the app?,exchange_via_app,21
Please help me with my card payments which keeps getting reverted whenever i do online shopping. I am having this problem since last two weeks.,reverted_card_payment?,28
Is there a disposable virtual card I can order?,get_disposable_virtual_card,37
"i have tried everything to complete a transfer but can't, what should i do next",declined_transfer,4
The refund on my account hasn't shown up,Refund_not_showing_up,66
I goofed up and used the wrong account.  Please help.,cancel_transfer,65
What types of foreign money can be used with this service.?,fiat_currency_support,24
How can it be that my Card is not functioning anymore?,card_not_working,51
Can you tell me why my credit card was declined while trying to top-up?,top_up_failed,54
I have been charged a pound for something that appears on my statement,extra_charge_on_statement,62
I cannot find my credit card.,lost_or_stolen_card,38
Why am I not able to withdraw cash from this ATM?,declined_cash_withdrawal,2
What is this witdrawal,cash_withdrawal_not_recognised,46
Can I use this account to receive my salary?,receiving_money,68
For some reason my contactless has stopped working. I don't know what the problem is. What can I do?,contactless_not_working,34
can I link a card of yours I already have?,card_linking,50
When will I see my new balance after making my bank transfer?,balance_not_updated_after_bank_transfer,3
how do I speed up identity verification?,why_verify_identity,43
When are cards delivered?,card_delivery_estimate,12
My transfer seems to be too expensive.,transfer_fee_charged,32
How do you decide what the exchange rates are?,exchange_rate,29
What countries can I use your services?,country_support,48
I need to move money to another beneficiary. Why is it not working?,beneficiary_not_allowed,63
What are the disposable cards used for?,get_disposable_virtual_card,37
Would I get a Visa or Mastercard?,visa_or_mastercard,69
How can I top up by card?,topping_up_by_card,59
"My card is expiring, how do I get a new one?",card_about_to_expire,73
How does a bank transfer for topping my account work?,transfer_into_account,52
I do not know what this cash withdrawal is,cash_withdrawal_not_recognised,46
I do not know where the transaction is.,transfer_not_received_by_recipient,0
I bought an item and now I want a refund.,request_refund,9
I need to change my account details,edit_personal_details,31
Why won't my card accept any transactions?,card_not_working,51
Tell me why my card payment was declined.,declined_card_payment,8
Can i get a throw away card,get_disposable_virtual_card,37
"Which card would I get, Visa or Mastercard?",visa_or_mastercard,69
I have a card that was deactivated can I reactivate it?,card_linking,50
How long does it take for a transfer to reach my account?,transfer_timing,19
I believe there is a mistake because a payment I didn't make shows in my app.,card_payment_not_recognised,25
I refilled my account balance but got an error message.,top_up_reverted,75
How do I know where the funds come from?,verify_source_of_funds,60
Where do I pay with my card?,card_acceptance,67
Are there any places that won't take my card?,card_acceptance,67
How does the exchange rate work?,exchange_rate,29
My card must have used my card as there are some transactions that I haven't done myself..,compromised_card,18
I tried to buy something over the Internet yesterday and got a declined error. I tried again today and got the same message. What is the issue?,declined_transfer,4
I made a payment that is not yet complete.,pending_card_payment,55
"I know there's money in my account, why did my account decline me?",declined_card_payment,8
When did you send me my new card?,card_arrival,36
Will you be adding more currencies in the future?,fiat_currency_support,24
Why is the exchange rate for my payment incorrect?,card_payment_wrong_exchange_rate,41
A couple weeks ago there was a debit taken from my account from a transaction I don't recall. Is it possible to trace this transaction to make sure I'm not being scammed?,direct_debit_payment_not_recognised,33
"Hi, I lost my phone yesterday, what can I do to stop someone using my account on it?",lost_or_stolen_phone,44
"There must be an issue, why has my card been cancelled?",reverted_card_payment?,28
I had a duplicate card and got charged twice. How do I resolve this?,transaction_charged_twice,20
Reasons for top up cancellation.,top_up_reverted,75
How can I activate my card>,activate_my_card,74
What cards do you accept to top up my account?,supported_cards_and_currencies,26
"Hi I'm a new customer and tried topping up for the first time today, seems it's not working, the thing shows up as pending since half an hour already! Please fix it!",pending_top_up,71
im not sure what this charge is for,card_payment_fee_charged,6
How do I deposit cash into my account?,top_up_by_cash_or_cheque,23
"Please, I need your help as to whether or not you have money for a large refunded purchase I made. I requested it some time ago from the seller, but nothing is showing up.",Refund_not_showing_up,66
My card is expiring so how fast can I get a new one and how much will it be?,card_about_to_expire,73
I don't see a money transfer yet,pending_transfer,42
I've been waiting ages and my PIN hasn't gotten here.,get_physical_card,47
What countries are getting support?,country_support,48
Can you issue both a Visa and a Mastercard to me?,visa_or_mastercard,69
Where can I get my card PIN?,get_physical_card,47
Do international transfers take longer?? I made a transfer from France 2 days ago but it's still not there yet...,balance_not_updated_after_bank_transfer,3
How long will delivery to the US take?,card_delivery_estimate,12
"My card payment didn't work, can you help?",declined_card_payment,8
How do I use the app to exchange currencies?,exchange_via_app,21
It won't let me activate my card.,activate_my_card,74
I a having trouble proving my identity,unable_to_verify_identity,76
Why am I being charged extra when I withdrew money?,cash_withdrawal_charge,70
"Can you check about unauthorized use of my card, I think someone is using mine without my knowledge?",compromised_card,18
How can I change to another currency?,exchange_via_app,21
Do I have a limit to the number of top-ups per day?,top_up_limits,5
Why was there an extra charge when I transferred money?,transfer_fee_charged,32
My phone was stolen yesterday.  What should I do?,lost_or_stolen_phone,44
Is there a limit on the number of times I can use a disposable card?,disposable_card_limits,22
is there a limit to top up,top_up_limits,5
can you assist me with the auto top up ?,automatic_top_up,58
"When getting my ID checked, what are the steps involved?",verify_my_identity,11
Tell me why my card payment would be reverted.,reverted_card_payment?,28
For what reason was my transfer declined?,declined_transfer,4
What's the most disposable cards I can have?,disposable_card_limits,22
"Is there something wrong with my card payment? It's been pending a really, really long time.",pending_card_payment,55
"Please help in finding my card PIN, thank you!",get_physical_card,47
"Help!  I fear that my card was stolen,",lost_or_stolen_card,38
I think there is a mistake.  I am being charged twice.,transaction_charged_twice,20
When do I see my recent refund in my statement,Refund_not_showing_up,66
Why didn't I receive the right amount of cash at the ATM?,wrong_amount_of_cash_received,45
How do I use the top up app with my apple watch?,apple_pay_or_google_pay,61
Do you have an auto-top function and how do I use it if so?,automatic_top_up,58
I found my lost card in my jacket pocket this morning so I'd like to reactivate it please.,card_linking,50
"My card has been stolen. I reported it with the police, but I need to report it with you as well.",lost_or_stolen_card,38
When can I expect to receive my card?,card_delivery_estimate,12
Will you accept my other card from the U.S.?,supported_cards_and_currencies,26
How many cards can I have for one account?,getting_spare_card,49
Is this app capable of exchanging currencies?,exchange_via_app,21
How long until my transfer goes through?,transfer_timing,19
